x,ie,t,V,r,w,lbl
3.8655172413793104,10,10,-0.08634725557439178,0.09,6.0,e₁₀
4.0,1,1,-1.5708071835756232,0.09,6.0,e₁
4.0,1,2,-1.4267660881091517,0.09,6.0,e₁
4.0,1,3,-1.277703332235662,0.09,6.0,e₁
4.0,1,4,-1.1234068846731335,0.09,6.0,e₁
4.0,1,5,-0.963669525923418,0.09,6.0,e₁
4.0,1,6,-0.7986413870835045,0.09,6.0,e₁
4.0,1,7,-0.6286487538435312,0.09,6.0,e₁
4.0,1,8,-0.45459433550701434,0.09,6.0,e₁
4.0,1,9,-0.27889049546448524,0.09,6.0,e₁
4.0,1,10,-0.11012316052608029,0.09,6.0,e₁
4.0,5,1,-1.3453288426593666,0.09,6.0,e₅
4.0,5,2,-1.2210983530382133,0.09,6.0,e₅
4.0,5,3,-1.0930253822662852,0.09,6.0,e₅
4.0,5,4,-0.9609920290993689,0.09,6.0,e₅
4.0,5,5,-0.8248765641680036,0.09,6.0,e₅
4.0,5,6,-0.6845979629290575,0.09,6.0,e₅
4.0,5,7,-0.5403837265865239,0.09,6.0,e₅
4.0,5,8,-0.392860014739788,0.09,6.0,e₅
4.0,5,9,-0.2436985516937583,0.09,6.0,e₅
4.0,5,10,-0.0988545567979335,0.09,6.0,e₅
4.0,10,1,-1.1004908277397636,0.09,6.0,e₁₀
4.0,10,2,-0.9980267103226081,0.09,6.0,e₁₀
4.0,10,3,-0.8928090848521064,0.09,6.0,e₁₀
4.0,10,4,-0.7847869808396724,0.09,6.0,e₁₀
4.0,10,5,-0.6739134920113906,0.09,6.0,e₁₀
4.0,10,6,-0.5601476760709911,0.09,6.0,e₁₀
4.0,10,7,-0.4435067435307523,0.09,6.0,e₁₀
4.0,10,8,-0.32434605871212424,0.09,6.0,e₁₀
4.0,10,9,-0.20370747965369673,0.09,6.0,e₁₀
4.0,10,10,-0.08526799160281089,0.09,6.0,e₁₀
0.1,1,1,-1.628416536628842,0.09,6.5,e₁
0.1,1,2,-1.491231610396749,0.09,6.5,e₁
0.1,1,3,-1.3488254570787976,0.09,6.5,e₁
0.1,1,4,-1.2010694364922445,0.09,6.5,e₁
0.1,1,5,-1.0477644784870452,0.09,6.5,e₁
0.1,1,6,-0.8887547860304422,0.09,6.5,e₁
0.1,1,7,-0.7238455100871437,0.09,6.5,e₁
0.1,1,8,-0.5527434439895762,0.09,6.5,e₁
0.1,1,9,-0.3753244409386124,0.09,6.5,e₁
0.1,1,10,-0.19115084694683052,0.09,6.5,e₁
0.1,5,1,-1.3692082988391676,0.09,6.5,e₅
0.1,5,2,-1.2518155313270651,0.09,6.5,e₅
0.1,5,3,-1.1302277958480536,0.09,6.5,e₅
0.1,5,4,-1.0045592702532509,0.09,6.5,e₅
0.1,5,5,-0.874511812033849,0.09,6.5,e₅
0.1,5,6,-0.7401713348285298,0.09,6.5,e₅
0.1,5,7,-0.601337442067961,0.09,6.5,e₅
0.1,5,8,-0.4579951503901145,0.09,6.5,e₅
0.1,5,9,-0.31006287573879593,0.09,6.5,e₅
0.1,5,10,-0.15740939743918128,0.09,6.5,e₅
0.1,10,1,-1.0972227224533555,0.09,6.5,e₁₀
0.1,10,2,-1.0014322876337125,0.09,6.5,e₁₀
0.1,10,3,-0.902554951967943,0.09,6.5,e₁₀
0.1,10,4,-0.8005914715147575,0.09,6.5,e₁₀
0.1,10,5,-0.6955079404312283,0.09,6.5,e₁₀
0.1,10,6,-0.5872910839100234,0.09,6.5,e₁₀
0.1,10,7,-0.475958229366237,0.09,6.5,e₁₀
0.1,10,8,-0.3615205908145765,0.09,6.5,e₁₀
0.1,10,9,-0.2440072035641839,0.09,6.5,e₁₀
0.1,10,10,-0.12347140780761025,0.09,6.5,e₁₀
0.23448275862068965,1,1,-1.6220420804431157,0.09,6.5,e₁
0.23448275862068965,1,2,-1.484962874164619,0.09,6.5,e₁
0.23448275862068965,1,3,-1.3427110931447928,0.09,6.5,e₁
0.23448275862068965,1,4,-1.1950169932912118,0.09,6.5,e₁
0.23448275862068965,1,5,-1.041891300060697,0.09,6.5,e₁
0.23448275862068965,1,6,-0.8829731797672528,0.09,6.5,e₁
0.23448275862068965,1,7,-0.7181948484020775,0.09,6.5,e₁
0.23448275862068965,1,8,-0.547258753359934,0.09,6.5,e₁
0.23448275862068965,1,9,-0.36989474005208756,0.09,6.5,e₁
0.23448275862068965,1,10,-0.18594077208421306,0.09,6.5,e₁
0.23448275862068965,5,1,-1.3646894161998981,0.09,6.5,e₅
0.23448275862068965,5,2,-1.2474061881781793,0.09,6.5,e₅
0.23448275862068965,5,3,-1.125926896198669,0.09,6.5,e₅
0.23448275862068965,5,4,-1.0003331703241924,0.09,6.5,e₅
0.23448275862068965,5,5,-0.8704004270036889,0.09,6.5,e₅
0.23448275862068965,5,6,-0.7361295410866381,0.09,6.5,e₅
0.23448275862068965,5,7,-0.5974436900616067,0.09,6.5,e₅
0.23448275862068965,5,8,-0.4541966000521239,0.09,6.5,e₅
0.23448275862068965,5,9,-0.3063593104157498,0.09,6.5,e₅
0.23448275862068965,5,10,-0.1538592421317055,0.09,6.5,e₅
0.23448275862068965,10,1,-1.0943259994456198,0.09,6.5,e₁₀
0.23448275862068965,10,2,-0.9986099251778094,0.09,6.5,e₁₀
0.23448275862068965,10,3,-0.8998037580466319,0.09,6.5,e₁₀
0.23448275862068965,10,4,-0.7979077297815304,0.09,6.5,e₁₀
0.23448275862068965,10,5,-0.6929016591678706,0.09,6.5,e₁₀
0.23448275862068965,10,6,-0.5847755247224168,0.09,6.5,e₁₀
0.23448275862068965,10,7,-0.47352330677789545,0.09,6.5,e₁₀
0.23448275862068965,10,8,-0.3591661986206803,0.09,6.5,e₁₀
0.23448275862068965,10,9,-0.24173309321267253,0.09,6.5,e₁₀
0.23448275862068965,10,10,-0.1212764013183811,0.09,6.5,e₁₀
0.3689655172413793,1,1,-1.6157350722265926,0.09,6.5,e₁
0.3689655172413793,1,2,-1.478738136164515,0.09,6.5,e₁
0.3689655172413793,1,3,-1.3366378284713611,0.09,6.5,e₁
0.3689655172413793,1,4,-1.1890584818906638,0.09,6.5,e₁
0.3689655172413793,1,5,-1.036058589554235,0.09,6.5,e₁
0.3689655172413793,1,6,-0.8772970671181619,0.09,6.5,e₁
0.3689655172413793,1,7,-0.7125903528595268,0.09,6.5,e₁
0.3689655172413793,1,8,-0.5418487832917975,0.09,6.5,e₁
0.3689655172413793,1,9,-0.3647083633817361,0.09,6.5,e₁
0.3689655172413793,1,10,-0.18100717667406446,0.09,6.5,e₁
0.3689655172413793,5,1,-1.3602009162895083,0.09,6.5,e₅
0.3689655172413793,5,2,-1.2430234273728458,0.09,6.5,e₅
0.3689655172413793,5,3,-1.1216515342322007,0.09,6.5,e₅
0.3689655172413793,5,4,-0.9961346006393414,0.09,6.5,e₅
0.3689655172413793,5,5,-0.8663387660608376,0.09,6.5,e₅
0.3689655172413793,5,6,-0.7321585575920031,0.09,6.5,e₅
0.3689655172413793,5,7,-0.5935917123058397,0.09,6.5,e₅
0.3689655172413793,5,8,-0.450465400629535,0.09,6.5,e₅
0.3689655172413793,5,9,-0.30276743327560535,0.09,6.5,e₅
0.3689655172413793,5,10,-0.1504656926608157,0.09,6.5,e₅
0.3689655172413793,10,1,-1.091443638979159,0.09,6.5,e₁₀
0.3689655172413793,10,2,-0.9958027392949772,0.09,6.5,e₁₀
0.3689655172413793,10,3,-0.8970684861005838,0.09,6.5,e₁₀
0.3689655172413793,10,4,-0.7952425651851196,0.09,6.5,e₁₀
0.3689655172413793,10,5,-0.6903139499156121,0.09,6.5,e₁₀
0.3689655172413793,10,6,-0.58226822138619,0.09,6.5,e₁₀
0.3689655172413793,10,7,-0.47110193205899653,0.09,6.5,e₁₀
0.3689655172413793,10,8,-0.35682640958664114,0.09,6.5,e₁₀
0.3689655172413793,10,9,-0.2394708347459409,0.09,6.5,e₁₀
0.3689655172413793,10,10,-0.11915807487950143,0.09,6.5,e₁₀
0.503448275862069,1,1,-1.6094735174507846,0.09,6.5,e₁
0.503448275862069,1,2,-1.4725997390853807,0.09,6.5,e₁
0.503448275862069,1,3,-1.3306123672409131,0.09,6.5,e₁
0.503448275862069,1,4,-1.1831896848432928,0.09,6.5,e₁
0.503448275862069,1,5,-1.0302657930596801,0.09,6.5,e₁
0.503448275862069,1,6,-0.8716867906367926,0.09,6.5,e₁
0.503448275862069,1,7,-0.7071566718261937,0.09,6.5,e₁
0.503448275862069,1,8,-0.5364863115195873,0.09,6.5,e₁
0.503448275862069,1,9,-0.3595674017632202,0.09,6.5,e₁
0.503448275862069,1,10,-0.17632862193795246,0.09,6.5,e₁
0.503448275862069,5,1,-1.3557608203554343,0.09,6.5,e₅
0.503448275862069,5,2,-1.2386632312865526,0.09,6.5,e₅
0.503448275862069,5,3,-1.1174080915954347,0.09,6.5,e₅
0.503448275862069,5,4,-0.9919776630895191,0.09,6.5,e₅
0.503448275862069,5,5,-0.8623157794871458,0.09,6.5,e₅
0.503448275862069,5,6,-0.7282493534687879,0.09,6.5,e₅
0.503448275862069,5,7,-0.5897588331106635,0.09,6.5,e₅
0.503448275862069,5,8,-0.4467901740642304,0.09,6.5,e₅
0.503448275862069,5,9,-0.2992438774300157,0.09,6.5,e₅
0.503448275862069,5,10,-0.14721861026238942,0.09,6.5,e₅
0.503448275862069,10,1,-1.0885766068492424,0.09,6.5,e₁₀
0.503448275862069,10,2,-0.9930108580846629,0.09,6.5,e₁₀
0.503448275862069,10,3,-0.8943501979464096,0.09,6.5,e₁₀
0.503448275862069,10,4,-0.7926076415507148,0.09,6.5,e₁₀
0.503448275862069,10,5,-0.687756560039953,0.09,6.5,e₁₀
0.503448275862069,10,6,-0.579788104113547,0.09,6.5,e₁₀
0.503448275862069,10,7,-0.46869866014195205,0.09,6.5,e₁₀
0.503448275862069,10,8,-0.35449856953723036,0.09,6.5,e₁₀
0.503448275862069,10,9,-0.23727614499683575,0.09,6.5,e₁₀
0.503448275862069,10,10,-0.11711247937464485,0.09,6.5,e₁₀
0.6379310344827587,1,1,-1.6032622813087243,0.09,6.5,e₁
0.6379310344827587,1,2,-1.466502308257187,0.09,6.5,e₁
0.6379310344827587,1,3,-1.3246243816569363,0.09,6.5,e₁
0.6379310344827587,1,4,-1.1773605488475694,0.09,6.5,e₁
0.6379310344827587,1,5,-1.0245666867578604,0.09,6.5,e₁
0.6379310344827587,1,6,-0.866117258446038,0.09,6.5,e₁
0.6379310344827587,1,7,-0.7017884823636369,0.09,6.5,e₁
0.6379310344827587,1,8,-0.5313468487014296,0.09,6.5,e₁
0.6379310344827587,1,9,-0.35467117384537794,0.09,6.5,e₁
0.6379310344827587,1,10,-0.17188582979116346,0.09,6.5,e₁
0.6379310344827587,5,1,-1.3513462366558195,0.09,6.5,e₅
0.6379310344827587,5,2,-1.234330087969282,0.09,6.5,e₅
0.6379310344827587,5,3,-1.113205727634949,0.09,6.5,e₅
0.6379310344827587,5,4,-0.9878578692879075,0.09,6.5,e₅
0.6379310344827587,5,5,-0.8583152940628115,0.09,6.5,e₅
0.6379310344827587,5,6,-0.7243637151844291,0.09,6.5,e₅
0.6379310344827587,5,7,-0.5860022787620511,0.09,6.5,e₅
0.6379310344827587,5,8,-0.4431602534825362,0.09,6.5,e₅
0.6379310344827587,5,9,-0.2958086216612132,0.09,6.5,e₅
0.6379310344827587,5,10,-0.14410871287149565,0.09,6.5,e₅
0.6379310344827587,10,1,-1.0857254128799942,0.09,6.5,e₁₀
0.6379310344827587,10,2,-0.9902329759594204,0.09,6.5,e₁₀
0.6379310344827587,10,3,-0.8916500998808095,0.09,6.5,e₁₀
0.6379310344827587,10,4,-0.7899853091440618,0.09,6.5,e₁₀
0.6379310344827587,10,5,-0.6852148349801377,0.09,6.5,e₁₀
0.6379310344827587,10,6,-0.5773234710709567,0.09,6.5,e₁₀
0.6379310344827587,10,7,-0.4663077210651929,0.09,6.5,e₁₀
0.6379310344827587,10,8,-0.35222821825267,0.09,6.5,e₁₀
0.6379310344827587,10,9,-0.23510051600806245,0.09,6.5,e₁₀
0.6379310344827587,10,10,-0.11513593228979438,0.09,6.5,e₁₀
0.7724137931034483,1,1,-1.5970887203005235,0.09,6.5,e₁
0.7724137931034483,1,2,-1.46047553199539,0.09,6.5,e₁
0.7724137931034483,1,3,-1.3186780792505481,0.09,6.5,e₁
0.7724137931034483,1,4,-1.17159136261556,0.09,6.5,e₁
0.7724137931034483,1,5,-1.0189602679047642,0.09,6.5,e₁
0.7724137931034483,1,6,-0.8605868674078905,0.09,6.5,e₁
0.7724137931034483,1,7,-0.6964575522922298,0.09,6.5,e₁
0.7724137931034483,1,8,-0.5262382744915204,0.09,6.5,e₁
0.7724137931034483,1,9,-0.34980266254826586,0.09,6.5,e₁
0.7724137931034483,1,10,-0.16766141732746215,0.09,6.5,e₁
0.7724137931034483,5,1,-1.3469584903062706,0.09,6.5,e₅
0.7724137931034483,5,2,-1.2300320922772683,0.09,6.5,e₅
0.7724137931034483,5,3,-1.109032892845664,0.09,6.5,e₅
0.7724137931034483,5,4,-0.983795375822784,0.09,6.5,e₅
0.7724137931034483,5,5,-0.8543377147585183,0.09,6.5,e₅
0.7724137931034483,5,6,-0.7205292342378029,0.09,6.5,e₅
0.7724137931034483,5,7,-0.5823097608753238,0.09,6.5,e₅
0.7724137931034483,5,8,-0.43960788142406204,0.09,6.5,e₅
0.7724137931034483,5,9,-0.2924522628807544,0.09,6.5,e₅
0.7724137931034483,5,10,-0.1411274865082448,0.09,6.5,e₅
0.7724137931034483,10,1,-1.0828883698746923,0.09,6.5,e₁₀
0.7724137931034483,10,2,-0.987466354694295,0.09,6.5,e₁₀
0.7724137931034483,10,3,-0.8889677686120749,0.09,6.5,e₁₀
0.7724137931034483,10,4,-0.7873822925555571,0.09,6.5,e₁₀
0.7724137931034483,10,5,-0.6826892129230369,0.09,6.5,e₁₀
0.7724137931034483,10,6,-0.5748703186014948,0.09,6.5,e₁₀
0.7724137931034483,10,7,-0.46396264721554503,0.09,6.5,e₁₀
0.7724137931034483,10,8,-0.3499812637213664,0.09,6.5,e₁₀
0.7724137931034483,10,9,-0.23298115263163882,0.09,6.5,e₁₀
0.7724137931034483,10,10,-0.11322499558895285,0.09,6.5,e₁₀
0.906896551724138,1,1,-1.5909492990372438,0.09,6.5,e₁
0.906896551724138,1,2,-1.4544917852204446,0.09,6.5,e₁
0.906896551724138,1,3,-1.3128219813036794,0.09,6.5,e₁
0.906896551724138,1,4,-1.1658588798699725,0.09,6.5,e₁
0.906896551724138,1,5,-1.013387794882859,0.09,6.5,e₁
0.906896551724138,1,6,-0.855228376680875,0.09,6.5,e₁
0.906896551724138,1,7,-0.6911655587745187,0.09,6.5,e₁
0.906896551724138,1,8,-0.5211648199611764,0.09,6.5,e₁
0.906896551724138,1,9,-0.3451543046447725,0.09,6.5,e₁
0.906896551724138,1,10,-0.16363966951784323,0.09,6.5,e₁
0.906896551724138,5,1,-1.3425957485330073,0.09,6.5,e₅
0.906896551724138,5,2,-1.225759417151628,0.09,6.5,e₅
0.906896551724138,5,3,-1.104885987961042,0.09,6.5,e₅
0.906896551724138,5,4,-0.9797569156727999,0.09,6.5,e₅
0.906896551724138,5,5,-0.8504001558785739,0.09,6.5,e₅
0.906896551724138,5,6,-0.7167370176341576,0.09,6.5,e₅
0.906896551724138,5,7,-0.5786366853646122,0.09,6.5,e₅
0.906896551724138,5,8,-0.4361225876107314,0.09,6.5,e₅
0.906896551724138,5,9,-0.28916358991103663,0.09,6.5,e₅
0.906896551724138,5,10,-0.1382671074398556,0.09,6.5,e₅
0.906896551724138,10,1,-1.080066655872201,0.09,6.5,e₁₀
0.906896551724138,10,2,-0.9847148702530504,0.09,6.5,e₁₀
0.906896551724138,10,3,-0.8863048798045292,0.09,6.5,e₁₀
0.906896551724138,10,4,-0.7847953783699818,0.09,6.5,e₁₀
0.906896551724138,10,5,-0.6801765748772344,0.09,6.5,e₁₀
0.906896551724138,10,6,-0.5724510001508025,0.09,6.5,e₁₀
0.906896551724138,10,7,-0.4616434930809463,0.09,6.5,e₁₀
0.906896551724138,10,8,-0.3477459751500976,0.09,6.5,e₁₀
0.906896551724138,10,9,-0.23088727062518072,0.09,6.5,e₁₀
0.906896551724138,10,10,-0.11137645575709405,0.09,6.5,e₁₀
1.0413793103448277,1,1,-1.5848498147321708,0.09,6.5,e₁
1.0413793103448277,1,2,-1.4485590524093648,0.09,6.5,e₁
1.0413793103448277,1,3,-1.3070011709764855,0.09,6.5,e₁
1.0413793103448277,1,4,-1.1601674286040378,0.09,6.5,e₁
1.0413793103448277,1,5,-1.0078766810622206,0.09,6.5,e₁
1.0413793103448277,1,6,-0.8498950469065658,0.09,6.5,e₁
1.0413793103448277,1,7,-0.6860613938620532,0.09,6.5,e₁
1.0413793103448277,1,8,-0.5162964619781732,0.09,6.5,e₁
1.0413793103448277,1,9,-0.34055565056193426,0.09,6.5,e₁
1.0413793103448277,1,10,-0.15980634385702683,0.09,6.5,e₁
1.0413793103448277,5,1,-1.338270708841533,0.09,6.5,e₅
1.0413793103448277,5,2,-1.2215175647035679,0.09,6.5,e₅
1.0413793103448277,5,3,-1.1007598540898662,0.09,6.5,e₅
1.0413793103448277,5,4,-0.975749800168569,0.09,6.5,e₅
1.0413793103448277,5,5,-0.846502378034568,0.09,6.5,e₅
1.0413793103448277,5,6,-0.712959568039812,0.09,6.5,e₅
1.0413793103448277,5,7,-0.5750171691285211,0.09,6.5,e₅
1.0413793103448277,5,8,-0.4326513415979153,0.09,6.5,e₅
1.0413793103448277,5,9,-0.2859628035164164,0.09,6.5,e₅
1.0413793103448277,5,10,-0.13552037362042002,0.09,6.5,e₅
1.0413793103448277,10,1,-1.0772632120403,0.09,6.5,e₁₀
1.0413793103448277,10,2,-0.9819863918404651,0.09,6.5,e₁₀
1.0413793103448277,10,3,-0.8836550613333397,0.09,6.5,e₁₀
1.0413793103448277,10,4,-0.7822214949451841,0.09,6.5,e₁₀
1.0413793103448277,10,5,-0.6776832506563047,0.09,6.5,e₁₀
1.0413793103448277,10,6,-0.5700600199198274,0.09,6.5,e₁₀
1.0413793103448277,10,7,-0.4593390782942237,0.09,6.5,e₁₀
1.0413793103448277,10,8,-0.34555472462364784,0.09,6.5,e₁₀
1.0413793103448277,10,9,-0.22883941641361966,0.09,6.5,e₁₀
1.0413793103448277,10,10,-0.10958730576665228,0.09,6.5,e₁₀
1.1758620689655173,1,1,-1.5788065588817153,0.09,6.5,e₁
1.1758620689655173,1,2,-1.4426614491772423,0.09,6.5,e₁
1.1758620689655173,1,3,-1.3012557649322356,0.09,6.5,e₁
1.1758620689655173,1,4,-1.154574154818362,0.09,6.5,e₁
1.1758620689655173,1,5,-1.002402172769727,0.09,6.5,e₁
1.1758620689655173,1,6,-0.8446220326917665,0.09,6.5,e₁
1.1758620689655173,1,7,-0.6810138689588272,0.09,6.5,e₁
1.1758620689655173,1,8,-0.5114836562228107,0.09,6.5,e₁
1.1758620689655173,1,9,-0.3361367821466513,0.09,6.5,e₁
1.1758620689655173,1,10,-0.15614850183888607,0.09,6.5,e₁
1.1758620689655173,5,1,-1.3339697598322626,0.09,6.5,e₅
1.1758620689655173,5,2,-1.2173255779619518,0.09,6.5,e₅
1.1758620689655173,5,3,-1.0966574930924038,0.09,6.5,e₅
1.1758620689655173,5,4,-0.9717829967384257,0.09,6.5,e₅
1.1758620689655173,5,5,-0.8426636433452886,0.09,6.5,e₅
1.1758620689655173,5,6,-0.7092310795018762,0.09,6.5,e₅
1.1758620689655173,5,7,-0.5714394179032966,0.09,6.5,e₅
1.1758620689655173,5,8,-0.42926522594666283,0.09,6.5,e₅
1.1758620689655173,5,9,-0.2828115158193614,0.09,6.5,e₅
1.1758620689655173,5,10,-0.132880644143359,0.09,6.5,e₅
1.1758620689655173,10,1,-1.0744723975710513,0.09,6.5,e₁₀
1.1758620689655173,10,2,-0.9792728702720399,0.09,6.5,e₁₀
1.1758620689655173,10,3,-0.8810166115151561,0.09,6.5,e₁₀
1.1758620689655173,10,4,-0.779663536795215,0.09,6.5,e₁₀
1.1758620689655173,10,5,-0.6752210354371535,0.09,6.5,e₁₀
1.1758620689655173,10,6,-0.5676832219396096,0.09,6.5,e₁₀
1.1758620689655173,10,7,-0.45704543059748187,0.09,6.5,e₁₀
1.1758620689655173,10,8,-0.3433913939153581,0.09,6.5,e₁₀
1.1758620689655173,10,9,-0.22682275903404595,0.09,6.5,e₁₀
1.1758620689655173,10,10,-0.1078547287546725,0.09,6.5,e₁₀
1.3103448275862069,1,1,-1.5728217641624733,0.09,6.5,e₁
1.3103448275862069,1,2,-1.4367959386891627,0.09,6.5,e₁
1.3103448275862069,1,3,-1.2955508452398854,0.09,6.5,e₁
1.3103448275862069,1,4,-1.1490086763616882,0.09,6.5,e₁
1.3103448275862069,1,5,-0.9969683061908634,0.09,6.5,e₁
1.3103448275862069,1,6,-0.8393820059103566,0.09,6.5,e₁
1.3103448275862069,1,7,-0.6759921633348115,0.09,6.5,e₁
1.3103448275862069,1,8,-0.5066999391733358,0.09,6.5,e₁
1.3103448275862069,1,9,-0.3317861536169876,0.09,6.5,e₁
1.3103448275862069,1,10,-0.15265436305834493,0.09,6.5,e₁
1.3103448275862069,5,1,-1.3296913113268816,0.09,6.5,e₅
1.3103448275862069,5,2,-1.2131579907525296,0.09,6.5,e₅
1.3103448275862069,5,3,-1.0925875083251217,0.09,6.5,e₅
1.3103448275862069,5,4,-0.9678479973326297,0.09,6.5,e₅
1.3103448275862069,5,5,-0.8388470974351793,0.09,6.5,e₅
1.3103448275862069,5,6,-0.7055431163225956,0.09,6.5,e₅
1.3103448275862069,5,7,-0.5679108259526306,0.09,6.5,e₅
1.3103448275862069,5,8,-0.425928410068392,0.09,6.5,e₅
1.3103448275862069,5,9,-0.27975573035141554,0.09,6.5,e₅
1.3103448275862069,5,10,-0.13034178563491836,0.09,6.5,e₅
1.3103448275862069,10,1,-1.0717134396033616,0.09,6.5,e₁₀
1.3103448275862069,10,2,-0.976572494065162,0.09,6.5,e₁₀
1.3103448275862069,10,3,-0.878392676681818,0.09,6.5,e₁₀
1.3103448275862069,10,4,-0.7771232772000846,0.09,6.5,e₁₀
1.3103448275862069,10,5,-0.6727683894093064,0.09,6.5,e₁₀
1.3103448275862069,10,6,-0.5653220012428289,0.09,6.5,e₁₀
1.3103448275862069,10,7,-0.45478366544935667,0.09,6.5,e₁₀
1.3103448275862069,10,8,-0.34124749524995956,0.09,6.5,e₁₀
1.3103448275862069,10,9,-0.2248428507306004,0.09,6.5,e₁₀
1.3103448275862069,10,10,-0.10617608322424865,0.09,6.5,e₁₀
1.4448275862068964,1,1,-1.5668828380852726,0.09,6.5,e₁
1.4448275862068964,1,2,-1.430969228391131,0.09,6.5,e₁
1.4448275862068964,1,3,-1.2898982187851287,0.09,6.5,e₁
1.4448275862068964,1,4,-1.1435201257404382,0.09,6.5,e₁
1.4448275862068964,1,5,-0.9916432904734367,0.09,6.5,e₁
1.4448275862068964,1,6,-0.8341818320600828,0.09,6.5,e₁
1.4448275862068964,1,7,-0.6710066687421931,0.09,6.5,e₁
1.4448275862068964,1,8,-0.5020751430679722,0.09,6.5,e₁
1.4448275862068964,1,9,-0.32758016987164684,0.09,6.5,e₁
1.4448275862068964,1,10,-0.14931317847312792,0.09,6.5,e₁
1.4448275862068964,5,1,-1.3254384558762033,0.09,6.5,e₅
1.4448275862068964,5,2,-1.2090163541505483,0.09,6.5,e₅
1.4448275862068964,5,3,-1.0885424296491641,0.09,6.5,e₅
1.4448275862068964,5,4,-0.9639379034757273,0.09,6.5,e₅
1.4448275862068964,5,5,-0.8350615404318961,0.09,6.5,e₅
1.4448275862068964,5,6,-0.7019163542766778,0.09,6.5,e₅
1.4448275862068964,5,7,-0.5644228633704087,0.09,6.5,e₅
1.4448275862068964,5,8,-0.42263269104594836,0.09,6.5,e₅
1.4448275862068964,5,9,-0.27673338506000045,0.09,6.5,e₅
1.4448275862068964,5,10,-0.12789812467778544,0.09,6.5,e₅
1.4448275862068964,10,1,-1.068968276460091,0.09,6.5,e₁₀
1.4448275862068964,10,2,-0.973886618761327,0.09,6.5,e₁₀
1.4448275862068964,10,3,-0.8757842828008596,0.09,6.5,e₁₀
1.4448275862068964,10,4,-0.7745985762157389,0.09,6.5,e₁₀
1.4448275862068964,10,5,-0.6703345533439533,0.09,6.5,e₁₀
1.4448275862068964,10,6,-0.5629734642936612,0.09,6.5,e₁₀
1.4448275862068964,10,7,-0.4525520656658177,0.09,6.5,e₁₀
1.4448275862068964,10,8,-0.3391306883021628,0.09,6.5,e₁₀
1.4448275862068964,10,9,-0.22289922315845612,0.09,6.5,e₁₀
1.4448275862068964,10,10,-0.10454888960672719,0.09,6.5,e₁₀
1.5793103448275863,1,1,-1.5609915861118717,0.09,6.5,e₁
1.5793103448275863,1,2,-1.4252004081523786,0.09,6.5,e₁
1.5793103448275863,1,3,-1.2842818317292335,0.09,6.5,e₁
1.5793103448275863,1,4,-1.1380713906850088,0.09,6.5,e₁
1.5793103448275863,1,5,-0.9863970134056252,0.09,6.5,e₁
1.5793103448275863,1,6,-0.8291057965400926,0.09,6.5,e₁
1.5793103448275863,1,7,-0.6661634132816261,0.09,6.5,e₁
1.5793103448275863,1,8,-0.49752297199782997,0.09,6.5,e₁
1.5793103448275863,1,9,-0.32345802830850034,0.09,6.5,e₁
1.5793103448275863,1,10,-0.14611511995273938,0.09,6.5,e₁
1.5793103448275863,5,1,-1.3212123095284762,0.09,6.5,e₅
1.5793103448275863,5,2,-1.2048984750034326,0.09,6.5,e₅
1.5793103448275863,5,3,-1.0845296608792698,0.09,6.5,e₅
1.5793103448275863,5,4,-0.9600538138850214,0.09,6.5,e₅
1.5793103448275863,5,5,-0.8313150480547857,0.09,6.5,e₅
1.5793103448275863,5,6,-0.6983093361548065,0.09,6.5,e₅
1.5793103448275863,5,7,-0.5609987832416509,0.09,6.5,e₅
1.5793103448275863,5,8,-0.4194014135606021,0.09,6.5,e₅
1.5793103448275863,5,9,-0.2738129656423839,0.09,6.5,e₅
1.5793103448275863,5,10,-0.12554440548801746,0.09,6.5,e₅
1.5793103448275863,10,1,-1.0662339099490972,0.09,6.5,e₁₀
1.5793103448275863,10,2,-0.971216274940164,0.09,6.5,e₁₀
1.5793103448275863,10,3,-0.8731898798284479,0.09,6.5,e₁₀
1.5793103448275863,10,4,-0.7720914890479272,0.09,6.5,e₁₀
1.5793103448275863,10,5,-0.6679167203995847,0.09,6.5,e₁₀
1.5793103448275863,10,6,-0.560642317967216,0.09,6.5,e₁₀
1.5793103448275863,10,7,-0.45034386695614986,0.09,6.5,e₁₀
1.5793103448275863,10,8,-0.3370469641557378,0.09,6.5,e₁₀
1.5793103448275863,10,9,-0.2209839306576289,0.09,6.5,e₁₀
1.5793103448275863,10,10,-0.10297081804089973,0.09,6.5,e₁₀
1.7137931034482758,1,1,-1.5551533433433058,0.09,6.5,e₁
1.7137931034482758,1,2,-1.4194911847786906,0.09,6.5,e₁
1.7137931034482758,1,3,-1.2787038256273124,0.09,6.5,e₁
1.7137931034482758,1,4,-1.1326726118116062,0.09,6.5,e₁
1.7137931034482758,1,5,-0.9811842953877842,0.09,6.5,e₁
1.7137931034482758,1,6,-0.8241075474922642,0.09,6.5,e₁
1.7137931034482758,1,7,-0.6613958076066042,0.09,6.5,e₁
1.7137931034482758,1,8,-0.49302134766990546,0.09,6.5,e₁
1.7137931034482758,1,9,-0.3194498904778069,0.09,6.5,e₁
1.7137931034482758,1,10,-0.14305118372394646,0.09,6.5,e₁
1.7137931034482758,5,1,-1.3170072357904428,0.09,6.5,e₅
1.7137931034482758,5,2,-1.2008198353062416,0.09,6.5,e₅
